Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2006,Manufacturing,Manufacture of basic metals and metal products,,Other basic metals and casting,Undefined,Units,Percentage (%),0.5333357150938116
2006,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,Percentage (%),0.9973622002703297
2006,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, excluding weapons and ammunition",Undefined,Units,Percentage (%),0.919419088619353
2006,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Weapons and ammunition,Undefined,Units,Percentage (%),0.07818128769880257
2006,Manufacturing,"Manufacturing of computer, electronic and optical products",,,Undefined,Units,Percentage (%),0.5277385779699064
2006,Manufacturing,Manufacture of electrical equipment,,,Undefined,Units,Percentage (%),0.3171909516919431
2006,Manufacturing,Manufacture of machinery and equipment not elsewhere classified,,,Undefined,Units,Percentage (%),0.9887283185366463
2006,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),1.71909516919431
2006,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.6890433063598959
2006,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),1.0383284804963588
2006,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.070619198180335
2006,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),1.0634560535419755
2006,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.03399963082712587
2006,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.0570253002506804
2006,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.5866276057948232
2006,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.26354179691919283
2006,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.3246339531864978
2006,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.4664082456547757
2006,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.04495572902711039
2006,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.17898929994105145
2006,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.25806374781920055
2006,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.494852420166366
2006,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),2.27535532889135
2006,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.07448955895750344
2006,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.519622729140244
2006,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.49129764265256665
2006,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),1.0290396146311547
2006,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.5833526851372192
2006,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.4514626986537099
2006,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.00893160179346564
2006,Construction,,,,Undefined,Units,Percentage (%),7.450087231977516
2006,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),2.894613053238301
2006,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.3218175214209582
2006,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),3.255152045634531
2006,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),11.915292688590771
2006,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.6988502051291214
2006,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),4.481699147925189
2006,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),5.767671174148372
2006,Transportation and storage,,,,Undefined,Units,Percentage (%),4.50557629671972
2006,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),1.806148514674622
2006,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.17648845143888103
2006,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.6780098009443678
2006,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.41942802022114645
2006,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.18547959724430313
2006,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.3443847019524482
2006,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.8470135700803249
2006,Accommodation and food services,,,,Undefined,Units,Percentage (%),2.9627314029164658
2006,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.6940450033642367
2006,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.2793447776924314
2006,Information and communication,,,,Undefined,Units,Percentage (%),2.4899519479823513
2006,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.5765468045705981
2006,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),0.710002798568562
2006,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.8845262976128806
2006,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.4239533651298357
